IdTab_file,IdTab,Row,Column,Datapoint,factValue,qOOR
f_01.02,f_01.02,r0130,c0010,dp11437,-2142.0,
f_01.02,f_01.02,r0140,c0010,dp11453,-3349.0,
f_01.02,f_01.02,r0150,c0010,dp11485,-201.0,
f_01.02,f_01.02,r0160,c0010,dp32629,8178.0,
f_01.02,f_01.02,r0170,c0010,dp32633,-30347.0,
f_01.02,f_01.02,r0180,c0010,dp113186,-3645.0,
f_01.02,f_01.02,r0190,c0010,dp32636,-5671.0,
f_01.02,f_01.02,r0200,c0010,dp32646,-9227.0,
f_01.02,f_01.02,r0210,c0010,dp32644,-2412.0,
f_01.02,f_01.02,r0220,c0010,dp152670,-706.0,
f_01.02,f_01.02,r0230,c0010,dp32642,-8686.0,
f_01.02,f_01.02,r0240,c0010,dp32651,-13299.0,
f_01.02,f_01.02,r0250,c0010,dp32594,-6913.0,
f_01.02,f_01.02,r0260,c0010,dp113175,-6386.0,
f_01.02,f_01.02,r0270,c0010,dp32648,-4479.0,
f_01.02,f_01.02,r0280,c0010,dp32631,-4065.0,
f_01.02,f_01.02,r0290,c0010,dp10907,-8448.0,
f_01.02,f_01.02,r0300,c0010,dp32592,-100967.0,
f_01.03,f_01.03,r0310,c0010,dp32654,117323.0,
f_02.00,f_02.00,r0010,c0010,dp33853,-223175.0,
f_02.00,f_02.00,r0020,c0010,dp11116,-4297.0,
f_02.00,f_02.00,r0025,c0010,dp152740,-55876.0,
f_02.00,f_02.00,r0030,c0010,dp10980,-26613.0,
f_02.00,f_02.00,r0041,c0010,dp152881,-61116.0,
f_02.00,f_02.00,r0051,c0010,dp152255,-40984.0,
f_02.00,f_02.00,r0070,c0010,dp11678,-15325.0,
f_02.00,f_02.00,r0080,c0010,dp33859,-16126.0,
f_02.00,f_02.00,r0085,c0010,dp149615,-2838.0,
f_02.00,f_02.00,r0090,c0010,dp33803,179797.0,
f_02.00,f_02.00,r0100,c0010,dp11351,42486.0,
f_02.00,f_02.00,r0110,c0010,dp11251,17642.0,
f_02.00,f_02.00,r0120,c0010,dp11455,23863.0,
f_02.00,f_02.00,r0130,c0010,dp11677,-17260.0,
f_02.00,f_02.00,r0140,c0010,dp33812,60951.0,
f_02.00,f_02.00,r0145,c0010,dp149605,52115.0,
f_02.00,f_02.00,r0150,c0010,dp33815,26178.0,
f_02.00,f_02.00,r0160,c0010,dp33861,-153370.0,
f_02.00,f_02.00,r0170,c0010,dp11117,-56074.0,
f_02.00,f_02.00,r0175,c0010,dp152741,-36384.0,
f_02.00,f_02.00,r0191,c0010,dp152882,-24941.0,
f_02.00,f_02.00,r0192,c0010,dp153011,-35971.0,
f_02.00,f_02.00,r0200,c0010,dp33870,-38426.0,
f_02.00,f_02.00,r0210,c0010,dp33821,60808.0,
f_02.00,f_02.00,r0220,c0010,dp10744,49295.0,
f_02.00,f_02.00,r0231,c0010,dp152883,23732.0,
f_02.00,f_02.00,r0241,c0010,dp152256,17328.0,
f_02.00,f_02.00,r0260,c0010,dp11456,21512.0,
f_02.00,f_02.00,r0270,c0010,dp10900,39230.0,
f_02.00,f_02.00,r0280,c0010,dp10678,68517.0,
f_02.00,f_02.00,r0287,c0010,dp152746,19611.0,
f_02.00,f_02.00,r0290,c0010,dp56328,61679.0,
f_02.00,f_02.00,r0300,c0010,dp33937,45517.0,
f_02.00,f_02.00,r0310,c0010,dp33942,30624.0,
f_02.00,f_02.00,r0330,c0010,dp33924,26387.0,
f_02.00,f_02.00,r0340,c0010,dp33896,-41078.0,
f_02.00,f_02.00,r0350,c0010,dp33831,66729.0,
f_02.00,f_02.00,r0355,c0010,dp46612,21662.0,
f_02.00,f_02.00,r0360,c0010,dp33816,20371.0,
f_02.00,f_02.00,r0370,c0010,dp33818,336.0,
f_02.00,f_02.00,r0380,c0010,dp33817,20035.0,
f_02.00,f_02.00,r0385,c0010,dp433799,33458.0,
f_02.00,f_02.00,r0390,c0010,dp57016,58786.0,
f_02.00,f_02.00,r0400,c0010,dp56343,57276.0,
f_02.00,f_02.00,r0410,c0010,dp56338,57291.0,
f_02.00,f_02.00,r0420,c0010,dp57015,1510.0,
f_02.00,f_02.00,r0425,c0010,dp150928,86813.0,
f_02.00,f_02.00,r0426,c0010,dp152885,49528.0,
f_02.00,f_02.00,r0427,c0010,dp152258,37285.0,
f_02.00,f_02.00,r0430,c0010,dp33932,2792.0,
f_02.00,f_02.00,r0440,c0010,dp57024,55841.0,
f_02.00,f_02.00,r0450,c0010,dp33934,2792.0,
f_02.00,f_02.00,r0460,c0010,dp10616,59026.0,
f_02.00,f_02.00,r0481,c0010,dp152884,63843.0,
f_02.00,f_02.00,r0491,c0010,dp152257,60927.0,
f_02.00,f_02.00,r0520,c0010,dp33926,74042.0,
f_02.00,f_02.00,r0530,c0010,dp11932,30985.0,
f_02.00,f_02.00,r0540,c0010,dp11786,693.0,
f_02.00,f_02.00,r0550,c0010,dp33928,1782.0,
f_02.00,f_02.00,r0560,c0010,dp11916,24903.0,
f_02.00,f_02.00,r0570,c0010,dp33925,43057.0,
f_02.00,f_02.00,r0580,c0010,dp33895,-48861.0,
f_02.00,f_02.00,r0590,c0010,dp11812,-46928.0,
f_02.00,f_02.00,r0600,c0010,dp10913,-28383.0,
f_02.00,f_02.00,r0610,c0010,dp33946,232778.0,
f_02.00,f_02.00,r0620,c0010,dp33952,37470.0,
f_02.00,f_02.00,r0630,c0010,dp33948,270248.0,
f_02.00,f_02.00,r0640,c0010,dp33949,27303.0,
f_02.00,f_02.00,r0650,c0010,dp33947,6119.0,
f_02.00,f_02.00,r0660,c0010,dp33953,21184.0,
f_02.00,f_02.00,r0670,c0010,dp57025,297551.0,
f_02.00,f_02.00,r0680,c0010,dp57020,297551.0,
f_02.00,f_02.00,r0690,c0010,dp57021,458.0,
f_04.02.2,f_04.02.2,r0060,c0010,dp10972,18169.0,
f_04.02.2,f_04.02.2,r0060,c0020,dp151177,-28881.0,
f_04.02.2,f_04.02.2,r0070,c0010,dp10950,16510.0,
f_04.02.2,f_04.02.2,r0070,c0020,dp151166,-15758.0,
f_04.02.2,f_04.02.2,r0080,c0010,dp10955,27813.0,
f_04.02.2,f_04.02.2,r0080,c0020,dp151170,-5221.0,
f_04.02.2,f_04.02.2,r0090,c0010,dp10952,28312.0,
f_04.02.2,f_04.02.2,r0090,c0020,dp151168,-49760.0,
f_04.02.2,f_04.02.2,r0100,c0010,dp67305,46673.0,
f_04.02.2,f_04.02.2,r0100,c0020,dp151175,-14108.0,
f_04.02.2,f_04.02.2,r0110,c0010,dp10958,1659.0,
f_04.02.2,f_04.02.2,r0110,c0020,dp151173,-13123.0,
f_04.02.2,f_04.02.2,r0120,c0010,dp10978,32049.0,
f_04.02.2,f_04.02.2,r0120,c0020,dp151179,-23116.0,
f_04.02.2,f_04.02.2,r0130,c0010,dp10951,9625.0,
f_04.02.2,f_04.02.2,r0130,c0020,dp151167,-1434.0,
f_04.02.2,f_04.02.2,r0140,c0010,dp10956,25283.0,
f_04.02.2,f_04.02.2,r0140,c0020,dp151171,-1483.0,
f_04.02.2,f_04.02.2,r0150,c0010,dp10954,28677.0,
f_04.02.2,f_04.02.2,r0150,c0020,dp151169,-22962.0,
f_04.02.2,f_04.02.2,r0160,c0010,dp67307,3566.0,
f_04.02.2,f_04.02.2,r0160,c0020,dp151176,-42644.0,
f_04.02.2,f_04.02.2,r0170,c0010,dp10960,20593.0,
f_04.02.2,f_04.02.2,r0170,c0020,dp151174,-11586.0,
f_04.02.2,f_04.02.2,r0180,c0010,dp10957,22424.0,
f_04.02.2,f_04.02.2,r0180,c0020,dp151172,-21682.0,
f_04.02.2,f_04.02.2,r0190,c0010,dp10976,50218.0,
f_04.02.2,f_04.02.2,r0190,c0020,dp151178,-51997.0,
f_04.03.1,f_04.03.1,r0050,c0015,dp152956,998.0,
f_04.03.1,f_04.03.1,r0050,c0020,dp152957,1286.0,
f_04.03.1,f_04.03.1,r0050,c0030,dp152962,1082.0,
f_04.03.1,f_04.03.1,r0050,c0040,dp152965,1142.0,
f_04.03.1,f_04.03.1,r0050,c0041,dp441857,769.0,
f_04.03.1,f_04.03.1,r0050,c0050,dp152827,-1550.0,
f_04.03.1,f_04.03.1,r0050,c0060,dp152830,-801.0,
f_04.03.1,f_04.03.1,r0050,c0070,dp152833,961.0,
f_04.03.1,f_04.03.1,r0050,c0071,dp441842,28.0,
f_04.03.1,f_04.03.1,r0050,c0080,dp152991,752.0,
f_04.03.1,f_04.03.1,r0060,c0015,dp152912,485.0,
f_04.03.1,f_04.03.1,r0060,c0020,dp152913,853.0,
f_04.03.1,f_04.03.1,r0060,c0030,dp152916,418.0,
f_04.03.1,f_04.03.1,r0060,c0040,dp152918,261.0,
f_04.03.1,f_04.03.1,r0060,c0041,dp441845,381.0,
f_04.03.1,f_04.03.1,r0060,c0050,dp152794,-900.0,
f_04.03.1,f_04.03.1,r0060,c0060,dp152796,-700.0,
f_04.03.1,f_04.03.1,r0060,c0070,dp152798,961.0,
f_04.03.1,f_04.03.1,r0060,c0071,dp441830,28.0,
f_04.03.1,f_04.03.1,r0060,c0080,dp152980,752.0,
f_04.03.1,f_04.03.1,r0070,c0015,dp152928,254.0,
f_04.03.1,f_04.03.1,r0070,c0020,dp152929,836.0,
f_04.03.1,f_04.03.1,r0070,c0030,dp152932,466.0,
f_04.03.1,f_04.03.1,r0070,c0040,dp152934,696.0,
f_04.03.1,f_04.03.1,r0070,c0041,dp441849,304.0,
f_04.03.1,f_04.03.1,r0070,c0050,dp152806,-415.0,
f_04.03.1,f_04.03.1,r0070,c0060,dp152808,100.0,
f_04.03.1,f_04.03.1,r0070,c0070,dp152810,40.0,
f_04.03.1,f_04.03.1,r0080,c0015,dp152920,149.0,
f_04.03.1,f_04.03.1,r0080,c0020,dp152921,654.0,
f_04.03.1,f_04.03.1,r0080,c0030,dp152924,54.0,
f_04.03.1,f_04.03.1,r0080,c0040,dp152926,493.0,
f_04.03.1,f_04.03.1,r0080,c0041,dp441847,380.0,
f_04.03.1,f_04.03.1,r0080,c0050,dp152800,-700.0,
f_04.03.1,f_04.03.1,r0080,c0060,dp152802,861.0,
f_04.03.1,f_04.03.1,r0080,c0070,dp152804,205.0,
f_04.03.1,f_04.03.1,r0080,c0071,dp441832,796.0,
f_04.03.1,f_04.03.1,r0090,c0015,dp152948,637.0,
f_04.03.1,f_04.03.1,r0090,c0020,dp152949,204.0,
f_04.03.1,f_04.03.1,r0090,c0030,dp152952,30.0,
f_04.03.1,f_04.03.1,r0090,c0040,dp152954,40.0,
f_04.03.1,f_04.03.1,r0090,c0041,dp441855,50.0,
f_04.03.1,f_04.03.1,r0090,c0050,dp152821,-700.0,
f_04.03.1,f_04.03.1,r0090,c0060,dp152823,879.0,
f_04.03.1,f_04.03.1,r0090,c0070,dp152825,894.0,
f_04.03.1,f_04.03.1,r0090,c0071,dp441840,835.0,
f_04.03.1,f_04.03.1,r0100,c0015,dp152940,513.0,
f_04.03.1,f_04.03.1,r0100,c0020,dp152941,433.0,
f_04.03.1,f_04.03.1,r0100,c0030,dp152944,664.0,
f_04.03.1,f_04.03.1,r0100,c0040,dp152946,881.0,
f_04.03.1,f_04.03.1,r0100,c0041,dp441853,388.0,
f_04.03.1,f_04.03.1,r0100,c0050,dp152815,-650.0,
f_04.03.1,f_04.03.1,r0100,c0060,dp152817,-101.0,
f_04.03.1,f_04.03.1,r0110,c0015,dp152960,6782.0,
f_04.03.1,f_04.03.1,r0110,c0020,dp152961,7350.0,
f_04.03.1,f_04.03.1,r0110,c0030,dp152964,7794.0,
f_04.03.1,f_04.03.1,r0110,c0040,dp152967,6057.0,
f_04.03.1,f_04.03.1,r0110,c0041,dp441859,3189.0,
f_04.03.1,f_04.03.1,r0110,c0050,dp152829,2943.0,
f_04.03.1,f_04.03.1,r0110,c0060,dp152832,5145.0,
f_04.03.1,f_04.03.1,r0110,c0070,dp152835,3720.0,
f_04.03.1,f_04.03.1,r0110,c0071,dp441844,3011.0,
f_04.03.1,f_04.03.1,r0110,c0080,dp152993,4808.0,
f_04.03.1,f_04.03.1,r0110,c0090,dp153007,7785.0,
f_04.03.1,f_04.03.1,r0120,c0015,dp152914,6782.0,
f_04.03.1,f_04.03.1,r0120,c0020,dp152915,7350.0,
f_04.03.1,f_04.03.1,r0120,c0030,dp152917,7794.0,
f_04.03.1,f_04.03.1,r0120,c0040,dp152919,6057.0,
f_04.03.1,f_04.03.1,r0120,c0041,dp441846,3189.0,
f_04.03.1,f_04.03.1,r0120,c0050,dp152795,2943.0,
f_04.03.1,f_04.03.1,r0120,c0060,dp152797,5145.0,
f_04.03.1,f_04.03.1,r0120,c0070,dp152799,3720.0,
f_04.03.1,f_04.03.1,r0120,c0071,dp441831,3011.0,
f_04.03.1,f_04.03.1,r0120,c0080,dp152981,4808.0,
f_04.03.1,f_04.03.1,r0120,c0090,dp152995,7785.0,
f_04.03.1,f_04.03.1,r0130,c0015,dp152930,7600.0,
f_04.03.1,f_04.03.1,r0130,c0020,dp152931,3835.0,
f_04.03.1,f_04.03.1,r0130,c0030,dp152933,4995.0,
f_04.03.1,f_04.03.1,r0130,c0040,dp152935,5353.0,
f_04.03.1,f_04.03.1,r0130,c0041,dp441850,4775.0,
f_04.03.1,f_04.03.1,r0130,c0050,dp152807,5669.0,
f_04.03.1,f_04.03.1,r0130,c0060,dp152809,3720.0,
f_04.03.1,f_04.03.1,r0130,c0070,dp152811,6396.0,
f_04.03.1,f_04.03.1,r0130,c0071,dp441835,5963.0,
f_04.03.1,f_04.03.1,r0130,c0080,dp152985,2742.0,
f_04.03.1,f_04.03.1,r0130,c0090,dp152999,7528.0,
f_04.03.1,f_04.03.1,r0140,c0015,dp152922,5092.0,
f_04.03.1,f_04.03.1,r0140,c0020,dp152923,3314.0,
f_04.03.1,f_04.03.1,r0140,c0030,dp152925,4756.0,
f_04.03.1,f_04.03.1,r0140,c0040,dp152927,6799.0,
f_04.03.1,f_04.03.1,r0140,c0041,dp441848,7103.0,
f_04.03.1,f_04.03.1,r0140,c0050,dp152801,2976.0,
f_04.03.1,f_04.03.1,r0140,c0060,dp152803,5675.0,
f_04.03.1,f_04.03.1,r0140,c0070,dp152805,6703.0,
f_04.03.1,f_04.03.1,r0140,c0071,dp441833,6603.0,
f_04.03.1,f_04.03.1,r0140,c0080,dp152983,7521.0,
f_04.03.1,f_04.03.1,r0140,c0090,dp152997,5232.0,
f_04.03.1,f_04.03.1,r0160,c0015,dp152942,10.0,
f_04.03.1,f_04.03.1,r0160,c0020,dp152943,800.0,
f_04.03.1,f_04.03.1,r0160,c0030,dp152945,80.0,
f_04.03.1,f_04.03.1,r0165,c0015,dp429508,20.0,
f_04.03.1,f_04.03.1,r0165,c0020,dp429509,600.0,
f_04.03.1,f_04.03.1,r0165,c0030,dp429510,90.0,
f_04.03.1,f_04.03.1,r0180,c0015,dp152958,7780.0,
f_04.03.1,f_04.03.1,r0180,c0020,dp152959,8636.0,
f_04.03.1,f_04.03.1,r0180,c0030,dp152963,8876.0,
f_04.03.1,f_04.03.1,r0180,c0040,dp152966,7199.0,
f_04.03.1,f_04.03.1,r0180,c0041,dp441858,3958.0,
f_04.03.1,f_04.03.1,r0180,c0050,dp152828,1393.0,
f_04.03.1,f_04.03.1,r0180,c0060,dp152831,4344.0,
f_04.03.1,f_04.03.1,r0180,c0070,dp152834,4681.0,
f_04.03.1,f_04.03.1,r0180,c0071,dp441843,3039.0,
f_04.03.1,f_04.03.1,r0180,c0080,dp152992,5560.0,
f_04.03.1,f_04.03.1,r0180,c0090,dp153006,7785.0,
f_04.04.1,f_04.04.1,r0010,c0015,dp152315,37652.0,
f_04.04.1,f_04.04.1,r0010,c0020,dp152316,23306.0,
f_04.04.1,f_04.04.1,r0010,c0030,dp152321,18300.0,
f_04.04.1,f_04.04.1,r0010,c0040,dp152324,27468.0,
f_04.04.1,f_04.04.1,r0010,c0041,dp441806,63781.0,
f_04.04.1,f_04.04.1,r0010,c0050,dp152206,52781.0,
f_04.04.1,f_04.04.1,r0010,c0060,dp152209,34692.0,
f_04.04.1,f_04.04.1,r0010,c0070,dp152212,30536.0,
f_04.04.1,f_04.04.1,r0010,c0071,dp441791,29962.0,
f_04.04.1,f_04.04.1,r0010,c0080,dp152338,43340.0,
f_04.04.1,f_04.04.1,r0010,c0090,dp152352,18646.0,
f_04.04.1,f_04.04.1,r0030,c0015,dp152287,50.0,
f_04.04.1,f_04.04.1,r0030,c0020,dp152288,100.0,
f_04.04.1,f_04.04.1,r0040,c0015,dp152279,56666.0,
f_04.04.1,f_04.04.1,r0040,c0020,dp152280,63136.0,
f_04.04.1,f_04.04.1,r0040,c0030,dp152283,36736.0,
f_04.04.1,f_04.04.1,r0040,c0040,dp152285,62736.0,
f_04.04.1,f_04.04.1,r0040,c0041,dp441796,71998.0,
f_04.04.1,f_04.04.1,r0040,c0050,dp152179,71394.0,
f_04.04.1,f_04.04.1,r0040,c0060,dp152181,28445.0,
f_04.04.1,f_04.04.1,r0040,c0070,dp152183,6921.0,
f_04.04.1,f_04.04.1,r0040,c0071,dp441781,31431.0,
f_04.04.1,f_04.04.1,r0040,c0080,dp152329,2270.0,
f_04.04.1,f_04.04.1,r0040,c0090,dp152343,58521.0,
f_04.04.1,f_04.04.1,r0050,c0015,dp152307,50332.0,
f_04.04.1,f_04.04.1,r0050,c0020,dp152308,70071.0,
f_04.04.1,f_04.04.1,r0050,c0030,dp152311,13352.0,
f_04.04.1,f_04.04.1,r0050,c0040,dp152313,45320.0,
f_04.04.1,f_04.04.1,r0050,c0041,dp441804,45156.0,
f_04.04.1,f_04.04.1,r0050,c0050,dp152200,71883.0,
f_04.04.1,f_04.04.1,r0050,c0060,dp152202,19810.0,
f_04.04.1,f_04.04.1,r0050,c0070,dp152204,32069.0,
f_04.04.1,f_04.04.1,r0050,c0071,dp441789,1226.0,
f_04.04.1,f_04.04.1,r0050,c0080,dp152336,15660.0,
f_04.04.1,f_04.04.1,r0050,c0090,dp152350,20747.0,
f_04.04.1,f_04.04.1,r0060,c0015,dp152299,37652.0,
f_04.04.1,f_04.04.1,r0060,c0020,dp152300,23306.0,
f_04.04.1,f_04.04.1,r0060,c0030,dp152303,18300.0,
f_04.04.1,f_04.04.1,r0060,c0040,dp152305,27468.0,
f_04.04.1,f_04.04.1,r0060,c0041,dp441802,63781.0,
f_04.04.1,f_04.04.1,r0060,c0050,dp152194,52781.0,
f_04.04.1,f_04.04.1,r0060,c0060,dp152196,34692.0,
f_04.04.1,f_04.04.1,r0060,c0070,dp152198,30536.0,
f_04.04.1,f_04.04.1,r0060,c0071,dp441787,29962.0,
f_04.04.1,f_04.04.1,r0060,c0080,dp152334,43340.0,
f_04.04.1,f_04.04.1,r0060,c0090,dp152348,18646.0,
f_04.04.1,f_04.04.1,r0070,c0015,dp152319,72723.0,
f_04.04.1,f_04.04.1,r0070,c0020,dp152320,76612.0,
f_04.04.1,f_04.04.1,r0070,c0030,dp152323,74257.0,
f_04.04.1,f_04.04.1,r0070,c0040,dp152326,35544.0,
f_04.04.1,f_04.04.1,r0070,c0041,dp441808,106106.0,
f_04.04.1,f_04.04.1,r0070,c0050,dp152208,-13474.0,
f_04.04.1,f_04.04.1,r0070,c0060,dp152211,-16355.0,
f_04.04.1,f_04.04.1,r0070,c0070,dp152214,-13769.0,
f_04.04.1,f_04.04.1,r0070,c0071,dp441793,-13784.0,
f_04.04.1,f_04.04.1,r0070,c0080,dp152340,-16595.0,
f_04.04.1,f_04.04.1,r0070,c0090,dp152354,-12700.0,
f_04.04.1,f_04.04.1,r0090,c0015,dp152289,30143.0,
f_04.04.1,f_04.04.1,r0100,c0015,dp152281,13949.0,
f_04.04.1,f_04.04.1,r0100,c0020,dp152282,70694.0,
f_04.04.1,f_04.04.1,r0100,c0030,dp152284,43889.0,
f_04.04.1,f_04.04.1,r0100,c0040,dp152286,66741.0,
f_04.04.1,f_04.04.1,r0100,c0041,dp441797,66221.0,
f_04.04.1,f_04.04.1,r0100,c0050,dp152180,-10834.0,
f_04.04.1,f_04.04.1,r0100,c0060,dp152182,-6233.0,
f_04.04.1,f_04.04.1,r0100,c0070,dp152184,-10918.0,
f_04.04.1,f_04.04.1,r0100,c0071,dp441782,-6897.0,
f_04.04.1,f_04.04.1,r0100,c0080,dp152330,-3809.0,
f_04.04.1,f_04.04.1,r0100,c0090,dp152344,-8620.0,
f_04.04.1,f_04.04.1,r0110,c0015,dp152309,54044.0,
f_04.04.1,f_04.04.1,r0110,c0020,dp152310,40073.0,
f_04.04.1,f_04.04.1,r0110,c0030,dp152312,15044.0,
f_04.04.1,f_04.04.1,r0110,c0040,dp152314,34404.0,
f_04.04.1,f_04.04.1,r0110,c0041,dp441805,23207.0,
f_04.04.1,f_04.04.1,r0110,c0050,dp152201,-9148.0,
f_04.04.1,f_04.04.1,r0110,c0060,dp152203,-7812.0,
f_04.04.1,f_04.04.1,r0110,c0070,dp152205,-10170.0,
f_04.04.1,f_04.04.1,r0110,c0071,dp441790,-4986.0,
f_04.04.1,f_04.04.1,r0110,c0080,dp152337,-6087.0,
f_04.04.1,f_04.04.1,r0110,c0090,dp152351,-4811.0,
f_04.04.1,f_04.04.1,r0120,c0015,dp152301,30143.0,
f_04.04.1,f_04.04.1,r0120,c0020,dp152302,8612.0,
f_04.04.1,f_04.04.1,r0120,c0030,dp152304,62316.0,
f_04.04.1,f_04.04.1,r0120,c0040,dp152306,25231.0,
f_04.04.1,f_04.04.1,r0120,c0041,dp441803,64389.0,
f_04.04.1,f_04.04.1,r0120,c0050,dp152195,-8037.0,
f_04.04.1,f_04.04.1,r0120,c0060,dp152197,-10473.0,
f_04.04.1,f_04.04.1,r0120,c0070,dp152199,-8554.0,
f_04.04.1,f_04.04.1,r0120,c0071,dp441788,-6089.0,
f_04.04.1,f_04.04.1,r0120,c0080,dp152335,-8280.0,
f_04.04.1,f_04.04.1,r0120,c0090,dp152349,-7469.0,
f_04.04.1,f_04.04.1,r0125,c0015,dp429279,42580.0,
f_04.04.1,f_04.04.1,r0125,c0020,dp429280,68000.0,
f_04.04.1,f_04.04.1,r0125,c0030,dp429281,11941.0,
f_04.04.1,f_04.04.1,r0125,c0040,dp429282,10313.0,
f_04.04.1,f_04.04.1,r0125,c0041,dp441801,41717.0,
f_04.04.1,f_04.04.1,r0125,c0050,dp429275,-5437.0,
f_04.04.1,f_04.04.1,r0125,c0060,dp429276,-5882.0,
f_04.04.1,f_04.04.1,r0125,c0070,dp429277,-5215.0,
f_04.04.1,f_04.04.1,r0125,c0071,dp441786,-7695.0,
f_04.04.1,f_04.04.1,r0125,c0080,dp429283,-8315.0,
f_04.04.1,f_04.04.1,r0125,c0090,dp429284,-5231.0,
f_04.04.1,f_04.04.1,r0130,c0050,dp152191,-5510.0,
f_04.04.1,f_04.04.1,r0130,c0060,dp152192,-5061.0,
f_04.04.1,f_04.04.1,r0130,c0070,dp152193,-5930.0,
f_04.04.1,f_04.04.1,r0130,c0071,dp441785,-8770.0,
f_04.04.1,f_04.04.1,r0130,c0080,dp152333,-9671.0,
f_04.04.1,f_04.04.1,r0130,c0090,dp152347,-4505.0,
f_04.04.1,f_04.04.1,r0140,c0015,dp152317,110375.0,
f_04.04.1,f_04.04.1,r0140,c0020,dp152318,99918.0,
f_04.04.1,f_04.04.1,r0140,c0030,dp152322,92557.0,
f_04.04.1,f_04.04.1,r0140,c0040,dp152325,63012.0,
f_04.04.1,f_04.04.1,r0140,c0041,dp441807,169887.0,
f_04.04.1,f_04.04.1,r0140,c0050,dp152207,39307.0,
f_04.04.1,f_04.04.1,r0140,c0060,dp152210,18337.0,
f_04.04.1,f_04.04.1,r0140,c0070,dp152213,16767.0,
f_04.04.1,f_04.04.1,r0140,c0071,dp441792,16178.0,
f_04.04.1,f_04.04.1,r0140,c0080,dp152339,26745.0,
f_04.04.1,f_04.04.1,r0140,c0090,dp152353,5946.0,
f_04.05,f_04.05,r0010,c0010,dp67750,694017.5,
f_04.05,f_04.05,r0020,c0010,dp67716,694018.5,
f_04.05,f_04.05,r0030,c0010,dp67718,1388036.0,
f_08.01.a,f_08.01.a,r0010,c0010,dp11343,-8426.0,
f_08.01.a,f_08.01.a,r0010,c0037,dp11485,-5438.0,
f_08.01.a,f_08.01.a,r0020,c0010,dp11349,-9898.0,
f_08.01.a,f_08.01.a,r0030,c0010,dp11331,-8149.0,
f_08.01.a,f_08.01.a,r0040,c0010,dp11330,-1749.0,
